,local_date,hours,jobcode_1,jobcode_2,activity,billable,class,service item,emp_name,salary,activities,has_flags,flag_types
192,2019-01-28 00:00:00,1.08,BDE Architecture Inc.,18348 1650 S. Delaware - Four Corners,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,EMP_1,1,,,
193,2019-01-28 00:00:00,0.17,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead,EMP_1,1,,,
194,2019-01-28 00:00:00,0.83,Lunch Break,,,,,,EMP_1,1,,,
195,2019-01-28 00:00:00,0.08,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead,EMP_1,1,,,
196,2019-01-28 00:00:00,0.83,BDE Architecture Inc.,18348 1650 S. Delaware - Four Corners,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,EMP_1,1,,,
197,2019-01-28 00:00:00,0.0,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead,EMP_1,1,,,
198,2019-01-28 00:00:00,0.17,BDE Architecture Inc.,18348 1650 S. Delaware - Four Corners,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,EMP_1,1,,,
199,2019-01-28 00:00:00,0.5,"Industrial Energy Services, Inc.",18199 Walmart Lighting Alterations,Project Coordination,No,Nonresidential,Energy Code Compliance Work,EMP_1,1,,,
200,2019-01-28 00:00:00,0.08,Rest Break,,,,,,EMP_1,1,,,
201,2019-01-28 00:00:00,0.08,"Industrial Energy Services, Inc.",18199 Walmart Lighting Alterations,Project Coordination,No,Nonresidential,Energy Code Compliance Work,EMP_1,1,,,
202,2019-01-28 00:00:00,0.75,BDE Architecture Inc.,18348 1650 S. Delaware - Four Corners,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,EMP_1,1,,,
203,2019-01-28 00:00:00,0.5,"Carollo Engineers, Inc.",19012 Modesto - River Trunk,Develop Report,No,Nonresidential,Energy Code Compliance Work,EMP_1,1,,,
204,2019-01-29 00:00:00,0.08,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead,EMP_1,1,,,
205,2019-01-29 00:00:00,0.25,HOMEOWNER,18366 Williamette Addition [Larry Downer],Energy Model/Takeoffs,No,Residential,Energy Code Compliance Work,EMP_1,1,,,
206,2019-01-29 00:00:00,0.25,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead,EMP_1,1,,,
207,2019-01-29 00:00:00,1.5,BDE Architecture Inc.,18348 1650 S. Delaware - Four Corners,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,EMP_1,1,,,
208,2019-01-29 00:00:00,0.08,Rest Break,,,,,,EMP_1,1,,,
209,2019-01-29 00:00:00,0.0,BDE Architecture Inc.,18348 1650 S. Delaware - Four Corners,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,EMP_1,1,,,
210,2019-01-29 00:00:00,1.17,Lunch Break,,,,,,EMP_1,1,,,
211,2019-01-29 00:00:00,0.67,BDE Architecture Inc.,18348 1650 S. Delaware - Four Corners,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,EMP_1,1,,,
212,2019-01-29 00:00:00,1.17,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead,EMP_1,1,,,
213,2019-01-29 00:00:00,1.58,BDE Architecture Inc.,18348 1650 S. Delaware - Four Corners,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,EMP_1,1,,,
214,2019-01-29 00:00:00,0.25,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead,EMP_1,1,,,
215,2019-01-29 00:00:00,0.0,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead,EMP_1,1,,,
216,2019-01-29 00:00:00,0.17,HOMEOWNER,18366 Williamette Addition [Larry Downer],Project Coordination,No,Residential,Energy Code Compliance Work,EMP_1,1,,,
217,2019-01-29 00:00:00,0.25,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Overhead,Overhead,EMP_1,1,,,
218,2019-01-29 00:00:00,0.33,"Carollo Engineers, Inc.",19012 Modesto - River Trunk,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,EMP_1,1,,,
219,2019-01-30 00:00:00,3.17,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Overhead,Overhead,EMP_1,1,,,
220,2019-01-30 00:00:00,0.0,"Industrial Energy Services, Inc.",18199 Walmart Lighting Alterations,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,EMP_1,1,,,
221,2019-01-30 00:00:00,0.08,Rest Break,,,,,,EMP_1,1,,,
222,2019-01-30 00:00:00,0.0,"Industrial Energy Services, Inc.",18199 Walmart Lighting Alterations,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,EMP_1,1,,,
223,2019-01-30 00:00:00,0.42,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Overhead,Overhead,EMP_1,1,,,
224,2019-01-30 00:00:00,0.58,Lunch Break,,,,,,EMP_1,1,,,
225,2019-01-30 00:00:00,0.08,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Overhead,Overhead,EMP_1,1,,,
226,2019-01-30 00:00:00,0.08,"Industrial Energy Services, Inc.",18199 Walmart Lighting Alterations,Revision,No,Nonresidential,Energy Code Compliance Work,EMP_1,1,,,
227,2019-01-30 00:00:00,0.58,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Overhead,Overhead,EMP_1,1,,,
228,2019-01-30 00:00:00,0.25,Lunch Break,,,,,,EMP_1,1,,,
229,2019-01-30 00:00:00,0.25,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Overhead,Overhead,EMP_1,1,,,
230,2019-01-30 00:00:00,0.25,"Industrial Energy Services, Inc.",18199 Walmart Lighting Alterations,Project Coordination,No,Nonresidential,Energy Code Compliance Work,EMP_1,1,,,
231,2019-01-30 00:00:00,0.17,Gabel Energy,,Gabel: Training/Education,No,Overhead,Overhead,EMP_1,1,,,
232,2019-01-30 00:00:00,1.08,Gabel Energy,,Peer Review/Education,No,Overhead,Overhead,EMP_1,1,,,
233,2019-01-30 00:00:00,0.25,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Overhead,Overhead,EMP_1,1,,,
234,2019-01-30 00:00:00,0.17,Rest Break,,,,,,EMP_1,1,,,
235,2019-01-30 00:00:00,0.0,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Overhead,Overhead,EMP_1,1,,,
236,2019-01-30 00:00:00,1.17,BDE Architecture Inc.,18348 1650 S. Delaware - Four Corners,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,EMP_1,1,,,
237,2019-01-31 00:00:00,0.08,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead,EMP_1,1,,,
238,2019-01-31 00:00:00,1.08,BDE Architecture Inc.,18348 1650 S. Delaware - Four Corners,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,EMP_1,1,,,
239,2019-01-31 00:00:00,1.75,Lunch Break,,,,,,EMP_1,1,,,
240,2019-01-31 00:00:00,0.0,BDE Architecture Inc.,18348 1650 S. Delaware - Four Corners,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,EMP_1,1,,,
241,2019-01-31 00:00:00,0.92,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead,EMP_1,1,,,
242,2019-01-31 00:00:00,0.42,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead,EMP_1,1,,,
243,2019-01-31 00:00:00,0.17,"Carollo Engineers, Inc.",19012 Modesto - River Trunk,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,EMP_1,1,,,
244,2019-01-31 00:00:00,0.17,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead,EMP_1,1,,,
245,2019-01-31 00:00:00,0.25,"Carollo Engineers, Inc.",19012 Modesto - River Trunk,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,EMP_1,1,,,
246,2019-01-31 00:00:00,0.58,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead,EMP_1,1,,,
247,2019-01-31 00:00:00,1.0,HOMEOWNER,18366 Williamette Addition [Larry Downer],Meeting,No,Residential,Energy Code Compliance Work,EMP_1,1,,,
248,2019-02-01 00:00:00,0.17,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead,EMP_1,1,,,
249,2019-02-01 00:00:00,0.5,BDE Architecture Inc.,18247 Windy Hill Multifamily,Project Coordination,No,Nonresidential,Energy Code Compliance Work,EMP_1,1,,,
250,2019-02-01 00:00:00,0.25,ALTUS Architecture + Design,19009 - Munson Residence and Guest House,Energy Model/Takeoffs,No,Residential,Energy Code Compliance Work,EMP_1,1,,,
251,2019-02-01 00:00:00,0.25,Rest Break,,,,,,EMP_1,1,,,
252,2019-02-01 00:00:00,1.67,ALTUS Architecture + Design,19009 - Munson Residence and Guest House,Energy Model/Takeoffs,No,Residential,Energy Code Compliance Work,EMP_1,1,,,
253,2019-02-01 00:00:00,0.42,Lunch Break,,,,,,EMP_1,1,,,
254,2019-02-01 00:00:00,0.17,ALTUS Architecture + Design,19009 - Munson Residence and Guest House,Energy Model/Takeoffs,No,Residential,Energy Code Compliance Work,EMP_1,1,,,
255,2019-02-01 00:00:00,0.58,HOMEOWNER,18366 Williamette Addition [Larry Downer],Meeting,No,Residential,Energy Code Compliance Work,EMP_1,1,,,
256,2019-02-01 00:00:00,1.25,BDE Architecture Inc.,18348 1650 S. Delaware - Four Corners,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,EMP_1,1,,,
257,2019-02-01 00:00:00,1.17,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead,EMP_1,1,,,
258,2019-02-01 00:00:00,0.67,BDE Architecture Inc.,18348 1650 S. Delaware - Four Corners,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,EMP_1,1,,,
259,2019-02-01 00:00:00,0.25,Rest Break,,,,,,EMP_1,1,,,
260,2019-02-01 00:00:00,0.42,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead,EMP_1,1,,,
261,2019-02-01 00:00:00,1.25,ALTUS Architecture + Design,19009 - Munson Residence and Guest House,Develop Report,No,Residential,Energy Code Compliance Work,EMP_1,1,,,
262,2019-02-04 00:00:00,1.33,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead,EMP_1,1,,,
263,2019-02-04 00:00:00,0.25,BDE Architecture Inc.,18348 1650 S. Delaware - Four Corners,Meeting,No,Nonresidential,Energy Code Compliance Work,EMP_1,1,,,
264,2019-02-04 00:00:00,0.92,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead,EMP_1,1,,,
265,2019-02-04 00:00:00,1.42,Lunch Break,,,,,,EMP_1,1,,,
266,2019-02-04 00:00:00,2.0,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead,EMP_1,1,,,
267,2019-02-04 00:00:00,0.25,Rest Break,,,,,,EMP_1,1,,,
268,2019-02-04 00:00:00,1.17,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead,EMP_1,1,,,
269,2019-02-05 00:00:00,1.58,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead,EMP_1,1,,,
270,2019-02-05 00:00:00,0.5,BDE Architecture Inc.,18348 1650 S. Delaware - Four Corners,Meeting,No,Nonresidential,Energy Code Compliance Work,EMP_1,1,,,
271,2019-02-05 00:00:00,0.42,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Overhead,Overhead,EMP_1,1,,,
272,2019-02-05 00:00:00,0.83,Lunch Break,,,,,,EMP_1,1,,,
273,2019-02-05 00:00:00,0.75,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead,EMP_1,1,,,
274,2019-02-05 00:00:00,0.25,Rest Break,,,,,,EMP_1,1,,,
275,2019-02-05 00:00:00,0.67,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead,EMP_1,1,,,
276,2019-02-05 00:00:00,0.5,Kaplan Architects,19029 - Heringer Dahnke Residence,Project Coordination,No,Residential,Energy Code Compliance Work,EMP_1,1,,,
277,2019-02-05 00:00:00,0.33,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead,EMP_1,1,,,
278,2019-02-06 00:00:00,3.0,PTO,,,,,,EMP_1,1,,,
279,2019-02-07 00:00:00,0.75,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead,EMP_1,1,,,
280,2019-02-07 00:00:00,0.0,Rest Break,,,,,,EMP_1,1,,,
281,2019-02-07 00:00:00,0.0,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead,EMP_1,1,,,
282,2019-02-07 00:00:00,0.08,Rest Break,,,,,,EMP_1,1,,,
283,2019-02-07 00:00:00,0.42,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Overhead,Overhead,EMP_1,1,,,
284,2019-02-07 00:00:00,1.08,Lunch Break,,,,,,EMP_1,1,,,
285,2019-02-07 00:00:00,0.33,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Overhead,Overhead,EMP_1,1,,,
286,2019-02-07 00:00:00,0.08,Gisela Schmoll Architect,17220 Coffey Residence,Revision,Yes,Residential,Extra Services,EMP_1,1,,,
287,2019-02-07 00:00:00,0.58,Lunch Break,,,,,,EMP_1,1,,,
288,2019-02-07 00:00:00,0.08,Gisela Schmoll Architect,17220 Coffey Residence,Revision,Yes,Residential,Revision,EMP_1,1,,,
289,2019-02-07 00:00:00,0.08,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Overhead,Overhead,EMP_1,1,,,
290,2019-02-07 00:00:00,1.25,Gisela Schmoll Architect,17220 Coffey Residence,Revision,Yes,Residential,Revision,EMP_1,1,,,
291,2019-02-07 00:00:00,2.17,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead,EMP_1,1,,,
292,2019-02-07 00:00:00,0.17,Rest Break,,,,,,EMP_1,1,,,
293,2019-02-07 00:00:00,1.67,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead,EMP_1,1,,,
294,2019-02-08 00:00:00,1.0,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead,EMP_1,1,,,
295,2019-02-08 00:00:00,1.92,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead,EMP_1,1,,,
296,2019-02-08 00:00:00,1.17,Lunch Break,,,,,,EMP_1,1,,,
297,2019-02-08 00:00:00,1.0,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead,EMP_1,1,,,
298,2019-02-08 00:00:00,0.08,BDE Architecture Inc.,17214 Walnut Creek Transit Village Phase,Project Coordination,No,Nonresidential,Energy Code Compliance Work,EMP_1,1,,,
299,2019-02-08 00:00:00,0.42,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead,EMP_1,1,,,
300,2019-02-08 00:00:00,0.25,Rest Break,,,,,,EMP_1,1,,,
301,2019-02-08 00:00:00,0.25,Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead,EMP_1,1,,,
302,2019-02-08 00:00:00,2.0,BDE Architecture Inc.,17049-MKC 1850 Bryant Street,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,EMP_1,1,,,
303,2019-02-11 00:00:00,0.33,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead,EMP_1,1,,,
304,2019-02-11 00:00:00,0.25,Gisela Schmoll Architect,17220 Coffey Residence,Revision,Yes,Residential,Extra Services,EMP_1,1,,,
305,2019-02-11 00:00:00,0.33,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead,EMP_1,1,,,
306,2019-02-11 00:00:00,0.25,Gisela Schmoll Architect,17220 Coffey Residence,Revision,Yes,Residential,Extra Services,EMP_1,1,,,
307,2019-02-11 00:00:00,1.0,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead,EMP_1,1,,,
308,2019-02-11 00:00:00,1.17,BDE Architecture Inc.,17049-MKC 1850 Bryant Street,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,EMP_1,1,,,
309,2019-02-11 00:00:00,1.67,Lunch Break,,,,,,EMP_1,1,,,
310,2019-02-11 00:00:00,0.0,BDE Architecture Inc.,17049-MKC 1850 Bryant Street,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,EMP_1,1,,,
311,2019-02-11 00:00:00,0.5,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead,EMP_1,1,,,
312,2019-02-11 00:00:00,0.58,BDE Architecture Inc.,17049-MKC 1850 Bryant Street,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,EMP_1,1,,,
313,2019-02-11 00:00:00,0.0,Rest Break,,,,,,EMP_1,1,,,
314,2019-02-11 00:00:00,0.67,BDE Architecture Inc.,17049-MKC 1850 Bryant Street,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,EMP_1,1,,,
315,2019-02-11 00:00:00,0.25,Rest Break,,,,,,EMP_1,1,,,
316,2019-02-11 00:00:00,0.0,BDE Architecture Inc.,17049-MKC 1850 Bryant Street,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,EMP_1,1,,,
317,2019-02-11 00:00:00,0.25,Rest Break,,,,,,EMP_1,1,,,
318,2019-02-11 00:00:00,0.42,BDE Architecture Inc.,17049-MKC 1850 Bryant Street,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,EMP_1,1,,,
319,2019-02-11 00:00:00,0.08,Rest Break,,,,,,EMP_1,1,,,
320,2019-02-11 00:00:00,0.5,BDE Architecture Inc.,17049-MKC 1850 Bryant Street,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,EMP_1,1,,,
321,2019-02-11 00:00:00,0.17,Rest Break,,,,,,EMP_1,1,,,
322,2019-02-11 00:00:00,0.33,BDE Architecture Inc.,17049-MKC 1850 Bryant Street,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,EMP_1,1,,,
323,2019-02-12 00:00:00,0.5,Gabel Energy,,Gabel: Email,No,Overhead,Overhead,EMP_1,1,,,
324,2019-02-12 00:00:00,1.58,BDE Architecture Inc.,17049-MKC 1850 Bryant Street,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,EMP_1,1,,,
325,2019-02-12 00:00:00,0.17,Rest Break,,,,,,EMP_1,1,,,
326,2019-02-12 00:00:00,0.0,BDE Architecture Inc.,17049-MKC 1850 Bryant Street,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,EMP_1,1,,,
327,2019-02-12 00:00:00,1.0,Lunch Break,,,,,,EMP_1,1,,,
328,2019-02-12 00:00:00,0.0,BDE Architecture Inc.,17049-MKC 1850 Bryant Street,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,EMP_1,1,,,
329,2019-02-12 00:00:00,1.25,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead,EMP_1,1,,,
330,2019-02-12 00:00:00,0.08,BDE Architecture Inc.,17049-MKC 1850 Bryant Street,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,EMP_1,1,,,
331,2019-02-12 00:00:00,0.17,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead,EMP_1,1,,,
332,2019-02-12 00:00:00,0.08,BDE Architecture Inc.,17049-MKC 1850 Bryant Street,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,EMP_1,1,,,
333,2019-02-12 00:00:00,1.83,"Carollo Engineers, Inc.",19012 Modesto - River Trunk,Develop Report,No,Nonresidential,Energy Code Compliance Work,EMP_1,1,,,
334,2019-02-12 00:00:00,0.58,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead,EMP_1,1,,,
335,2019-02-13 00:00:00,0.08,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Overhead,Overhead,EMP_1,1,,,
336,2019-02-13 00:00:00,1.58,Huntsman Architectural Group,19043 - 101 Mission,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,EMP_1,1,,,
337,2019-02-13 00:00:00,0.5,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead,EMP_1,1,,,
338,2019-02-13 00:00:00,0.83,Lunch Break,,,,,,EMP_1,1,,,
339,2019-02-13 00:00:00,0.0,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead,EMP_1,1,,,
340,2019-02-13 00:00:00,0.75,Huntsman Architectural Group,19043 - 101 Mission,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,EMP_1,1,,,
341,2019-02-13 00:00:00,0.08,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead,EMP_1,1,,,
342,2019-02-13 00:00:00,0.42,Loeb Lighting Services,19022 Walmart LTO,Project Coordination,No,Nonresidential,Energy Code Compliance Work,EMP_1,1,,,
343,2019-02-13 00:00:00,0.08,Huntsman Architectural Group,19043 - 101 Mission,Develop Report,No,Nonresidential,Energy Code Compliance Work,EMP_1,1,,,
344,2019-02-13 00:00:00,1.92,Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead,EMP_1,1,,,
345,2019-02-13 00:00:00,0.42,Loeb Lighting Services,19022 Walmart LTO,Project Coordination,No,Nonresidential,Energy Code Compliance Work,EMP_1,1,,,
346,2019-02-13 00:00:00,0.42,Loeb Lighting Services,19022 Walmart LTO,Project Coordination,No,Nonresidential,Energy Code Compliance Work,EMP_1,1,,,
347,2019-02-13 00:00:00,0.25,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead,EMP_1,1,,,
348,2019-02-13 00:00:00,1.0,BDE Architecture Inc.,17049-MKC 1850 Bryant Street,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,EMP_1,1,,,
349,2019-02-14 00:00:00,0.17,"Carollo Engineers, Inc.",19012 Modesto - River Trunk,Develop Report,No,Nonresidential,Energy Code Compliance Work,EMP_1,1,,,
350,2019-02-14 00:00:00,0.17,Rest Break,,,,,,EMP_1,1,,,
351,2019-02-14 00:00:00,1.17,"Carollo Engineers, Inc.",19012 Modesto - River Trunk,Develop Report,No,Nonresidential,Energy Code Compliance Work,EMP_1,1,,,
352,2019-02-14 00:00:00,0.5,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Overhead,Overhead,EMP_1,1,,,
353,2019-02-14 00:00:00,0.42,BDE Architecture Inc.,17049-MKC 1850 Bryant Street,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,EMP_1,1,,,
354,2019-02-14 00:00:00,1.33,Lunch Break,,,,,,EMP_1,1,,,
355,2019-02-14 00:00:00,0.0,BDE Architecture Inc.,17049-MKC 1850 Bryant Street,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,EMP_1,1,,,
356,2019-02-14 00:00:00,0.42,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead,EMP_1,1,,,
357,2019-02-14 00:00:00,1.08,BDE Architecture Inc.,17049-MKC 1850 Bryant Street,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,EMP_1,1,,,
358,2019-02-14 00:00:00,0.33,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead,EMP_1,1,,,
359,2019-02-14 00:00:00,0.17,Rest Break,,,,,,EMP_1,1,,,
360,2019-02-14 00:00:00,0.17,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead,EMP_1,1,,,
361,2019-02-14 00:00:00,0.17,Loeb Lighting Services,19022 Walmart LTO,Project Coordination,No,Nonresidential,Energy Code Compliance Work,EMP_1,1,,,
362,2019-02-14 00:00:00,0.08,Rest Break,,,,,,EMP_1,1,,,
363,2019-02-14 00:00:00,1.25,Loeb Lighting Services,19022 Walmart LTO,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,EMP_1,1,,,
364,2019-02-14 00:00:00,0.42,Gabel Energy,,Gabel: Misc,No,Overhead,Overhead,EMP_1,1,,,
365,2019-02-14 00:00:00,0.42,BDE Architecture Inc.,17049-MKC 1850 Bryant Street,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,EMP_1,1,,,
366,2019-02-15 00:00:00,0.75,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Overhead,Overhead,EMP_1,1,,,
367,2019-02-15 00:00:00,0.75,Lunch Break,,,,,,EMP_1,1,,,
368,2019-02-15 00:00:00,1.92,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Overhead,Overhead,EMP_1,1,,,
369,2019-02-15 00:00:00,0.42,Loeb Lighting Services,19022 Walmart LTO,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,EMP_1,1,,,
370,2019-02-15 00:00:00,0.25,Rest Break,,,,,,EMP_1,1,,,
371,2019-02-15 00:00:00,0.92,Loeb Lighting Services,19022 Walmart LTO,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,EMP_1,1,,,
372,2019-02-15 00:00:00,0.17,Rest Break,,,,,,EMP_1,1,,,
373,2019-02-15 00:00:00,0.0,Loeb Lighting Services,19022 Walmart LTO,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,EMP_1,1,,,
374,2019-02-15 00:00:00,0.33,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Overhead,Overhead,EMP_1,1,,,
375,2019-02-15 00:00:00,0.42,Loeb Lighting Services,19022 Walmart LTO,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,EMP_1,1,,,
376,2019-02-15 00:00:00,0.17,Rest Break,,,,,,EMP_1,1,,,
377,2019-02-15 00:00:00,1.08,Loeb Lighting Services,19022 Walmart LTO,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,EMP_1,1,,,
378,2019-02-15 00:00:00,0.08,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Overhead,Overhead,EMP_1,1,,,
379,2019-02-18 00:00:00,8.0,Holiday,,,,,,EMP_1,1,,,
380,2019-02-19 00:00:00,1.75,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Overhead,Overhead,EMP_1,1,,,
381,2019-02-19 00:00:00,0.83,Lunch Break,,,,,,EMP_1,1,,,
382,2019-02-19 00:00:00,1.0,BDE Architecture Inc.,18348 1650 S. Delaware - Four Corners,Meeting,No,Nonresidential,Energy Code Compliance Work,EMP_1,1,,,
383,2019-02-19 00:00:00,0.25,Gabel Energy,,Gabel: Project Coordination (non-billable),No,Overhead,Overhead,EMP_1,1,,,
384,2019-02-19 00:00:00,0.08,Huntsman Architectural Group,19043 - 101 Mission,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,EMP_1,1,,,
