,local_date,hours,jobcode_1,jobcode_2,activities,billable,class,service item,has_flags,flag_types,emp_name,salary
182,2019-02-05,1.25,BDE Architecture Inc.,17404 YBI San Francisco,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,,,EMP_6,1
183,2019-02-05,2.0,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T31822: Supporting 2019 Updates,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
184,2019-02-07,1.0,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31803: Answering Questions: Answering industry questions via phone, email, or other as SME",Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
185,2019-02-07,1.17,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31802: Conference/Presentation Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
186,2019-02-07,0.33,BDE Architecture Inc.,17404 YBI San Francisco,Project Coordination,No,Nonresidential,Energy Code Compliance Work,,,EMP_6,1
187,2019-02-07,3.08,@ Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead,,,EMP_6,1
188,2019-02-07,0.75,Axis Development Group,15414 777 Tennessee Revisions [BDE],Project Coordination,Yes,Nonresidential,CA Phase,,,EMP_6,1
189,2019-02-07,1.42,@ Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead,,,EMP_6,1
190,2019-02-07,1.42,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31802: Conference/Presentation Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
191,2019-02-08,0.42,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
192,2019-02-08,2.0,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T41804: 2022 Multifamily Support,Yes,Utilities:PG&E,Task 4 - Future Code Work,,,EMP_6,1
193,2019-02-08,0.75,@ Gabel Energy,,Gabel: Proposal,No,Overhead,Overhead,,,EMP_6,1
194,2019-02-08,1.92,@ Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead,,,EMP_6,1
195,2019-02-08,1.25,Lunch Break,,,,,,,,EMP_6,1
196,2019-02-08,0.92,"2050 Partners, Inc.",18327 Code Readiness MultiFamily,S11801: Initial MF Code Ready - 2050,Yes,Utilities:Other Utilities,Sub - 2050,,,EMP_6,1
197,2019-02-08,1.25,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T31822: Supporting 2019 Updates,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
198,2019-02-08,1.33,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31803: Answering Questions: Answering industry questions via phone, email, or other as SME",Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
199,2019-02-09,1.5,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31802: Conference/Presentation Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 4 - Future Code Work,,,EMP_6,1
200,2019-02-10,0.92,@ Gabel Energy,,Gabel: Proposal,No,Overhead,Overhead,,,EMP_6,1
201,2019-02-10,2.0,BDE Architecture Inc.,17404 YBI San Francisco,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,,,EMP_6,1
202,2019-02-11,0.92,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
203,2019-02-11,0.17,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31803: Answering Questions: Answering industry questions via phone, email, or other as SME",Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
204,2019-02-11,1.75,BDE Architecture Inc.,17404 YBI San Francisco,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,,,EMP_6,1
205,2019-02-11,2.08,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T31822: Supporting 2019 Updates,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
206,2019-02-11,1.0,Lunch Break,,,,,,,,EMP_6,1
207,2019-02-11,0.33,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T31822: Supporting 2019 Updates,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
208,2019-02-11,1.42,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31814: Weekly/Monthly Check Ins: Weekly meeting with managers, instructor calls, etc.",Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
209,2019-02-11,0.5,@ Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead,,,EMP_6,1
210,2019-02-11,0.33,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31803: Answering Questions: Answering industry questions via phone, email, or other as SME",Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
211,2019-02-11,0.75,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T31822: Supporting 2019 Updates,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
212,2019-02-12,0.67,@ Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead,,,EMP_6,1
213,2019-02-12,0.75,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
214,2019-02-12,1.17,@ Gabel Energy,,Gabel: Proposal,No,Overhead,Overhead,,,EMP_6,1
215,2019-02-12,0.42,Lunch Break,,,,,,,,EMP_6,1
216,2019-02-12,1.0,@ Gabel Energy,,Gabel: Proposal,No,Overhead,Overhead,,,EMP_6,1
217,2019-02-12,1.0,@ Gabel Energy,,Gabel: Proposal,No,Overhead,Overhead,,,EMP_6,1
218,2019-02-12,1.75,@ Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead,,,EMP_6,1
219,2019-02-12,1.17,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31802: Conference/Presentation Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
220,2019-02-12,1.0,@ Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead,,,EMP_6,1
221,2019-02-12,1.42,BDE Architecture Inc.,17404 YBI San Francisco,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,,,EMP_6,1
222,2019-02-13,0.17,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
223,2019-02-13,0.33,BDE Architecture Inc.,17404 YBI San Francisco,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,,,EMP_6,1
224,2019-02-13,1.17,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T31822: Supporting 2019 Updates,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
225,2019-02-13,5.0,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31802: Conference/Presentation Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
226,2019-02-13,2.25,@ Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead,,,EMP_6,1
227,2019-02-13,0.67,BDE Architecture Inc.,17404 YBI San Francisco,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,,,EMP_6,1
228,2019-02-14,0.5,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
229,2019-02-14,2.5,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T31822: Supporting 2019 Updates,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
230,2019-02-14,0.5,Brendan Kelly,19017 - Energy Consulting Support for BK,Compliance,Yes,Residential,Consulting,,,EMP_6,1
231,2019-02-14,0.42,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T31822: Supporting 2019 Updates,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
232,2019-02-14,1.25,Lunch Break,,,,,,,,EMP_6,1
233,2019-02-14,1.0,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T31822: Supporting 2019 Updates,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
234,2019-02-14,0.33,BDE Architecture Inc.,17404 YBI San Francisco,Meeting,No,Nonresidential,Energy Code Compliance Work,,,EMP_6,1
235,2019-02-14,3.33,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
236,2019-02-15,0.25,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
237,2019-02-15,0.33,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31803: Answering Questions: Answering industry questions via phone, email, or other as SME",Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
238,2019-02-15,1.17,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T31822: Supporting 2019 Updates,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
239,2019-02-15,4.25,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31802: Conference/Presentation Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
240,2019-02-15,1.5,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31802: Conference/Presentation Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
241,2019-02-15,2.33,@ Gabel Energy,,Gabel: Proposal,No,Overhead,Overhead,,,EMP_6,1
242,2019-02-18,1.08,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T31815: 2019 What Changed Resource,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
243,2019-02-19,7.25,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31802: Conference/Presentation Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
244,2019-02-19,2.75,@ Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead,,,EMP_6,1
245,2019-02-19,0.25,@ Gabel Energy,,Gabel: Proposal,No,Overhead,Overhead,,,EMP_6,1
246,2019-02-19,1.67,SAN DIEGO GAS & ELECTRIC CO,18002 Codes & Standards Buildings Edu (deleted),T31810: SDG&E NR Lighting Audit,Yes,Utilities:SDG&E,Task 2 - Standards Essential Courses,,,EMP_6,1
247,2019-02-20,1.67,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
248,2019-02-20,4.08,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31802: Conference/Presentation Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
249,2019-02-20,1.67,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
250,2019-02-20,0.42,@ Gabel Energy,,Gabel: Proposal,No,Overhead,Overhead,,,EMP_6,1
251,2019-02-20,0.92,BDE Architecture Inc.,17404 YBI San Francisco,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,,,EMP_6,1
252,2019-02-20,1.42,RMW ARCHITECTURE + INTERIORS,19042 - Western Digital Bldg #50,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,,,EMP_6,1
253,2019-02-21,1.25,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
254,2019-02-21,1.0,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T11901: Decoding QII,Yes,Utilities:PG&E,Task 1 - Decoding Talks,,,EMP_6,1
255,2019-02-21,1.25,Loisos + Ubbelohde,18358 - O Street Project,Meeting,No,Nonresidential,Energy Code Compliance Work,,,EMP_6,1
256,2019-02-21,0.75,@ Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead,,,EMP_6,1
257,2019-02-21,2.0,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T21810: Mentoring Training 2016,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
258,2019-02-21,0.75,@ Gabel Energy,,Gabel: Proposal,No,Overhead,Overhead,,,EMP_6,1
259,2019-02-22,12.0,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31802: Conference/Presentation Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
260,2019-02-25,1.5,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
261,2019-02-25,1.0,Loisos + Ubbelohde,18358 - O Street Project,Meeting,No,Nonresidential,Energy Code Compliance Work,,,EMP_6,1
262,2019-02-25,2.08,@ Gabel Energy,,Gabel: Proposal,No,Overhead,Overhead,,,EMP_6,1
263,2019-02-25,1.42,Lunch Break,,,,,,,,EMP_6,1
264,2019-02-25,0.75,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
265,2019-02-25,1.0,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31814: Weekly/Monthly Check Ins: Weekly meeting with managers, instructor calls, etc.",Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
266,2019-02-25,0.75,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T#1802: General/Admin Support (not SME tasks),Yes,Utilities:PG&E,Task 4 - Future Code Work,,,EMP_6,1
267,2019-02-25,1.67,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
268,2019-02-25,0.33,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T11901: Decoding QII,Yes,Utilities:PG&E,Task 1 - Decoding Talks,,,EMP_6,1
269,2019-02-25,1.5,Kelly + Morgan Architects,19053 - 89 Ramona E+A,Energy Model/Takeoffs,No,Residential,Energy Code Compliance Work,,,EMP_6,1
270,2019-02-26,0.17,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
271,2019-02-26,0.92,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T31815: 2019 What Changed Resource,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
272,2019-02-26,0.58,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T31822: Supporting 2019 Updates,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
273,2019-02-26,0.92,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T31815: 2019 What Changed Resource,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
274,2019-02-26,1.17,Lunch Break,,,,,,,,EMP_6,1
275,2019-02-26,0.42,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T31815: 2019 What Changed Resource,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
276,2019-02-26,4.33,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T31813: Compliance Software: Support and maintenance of workarounds and other software specific projects,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
277,2019-02-27,0.58,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
278,2019-02-27,0.67,@ Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead,,,EMP_6,1
279,2019-02-27,0.42,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
280,2019-02-27,0.58,Douglas Pancake Architects,19066 Cadence Senior Living,Meeting,No,Nonresidential,Energy Code Compliance Work,,,EMP_6,1
281,2019-02-27,1.25,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T31822: Supporting 2019 Updates,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
282,2019-02-27,2.17,@ Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead,,,EMP_6,1
283,2019-02-27,0.08,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
284,2019-02-27,0.83,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31803: Answering Questions: Answering industry questions via phone, email, or other as SME",Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
285,2019-02-27,1.25,BDE Architecture Inc.,"17239-GR2 333 12th Street, SF",Energy Model/Takeoffs,Yes,Nonresidential,CA Phase,,,EMP_6,1
286,2019-02-28,1.83,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T31813: Compliance Software: Support and maintenance of workarounds and other software specific projects,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
287,2019-02-28,0.08,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
288,2019-02-28,0.25,RMW ARCHITECTURE + INTERIORS,19042 - Western Digital Bldg #50,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,,,EMP_6,1
289,2019-02-28,1.0,Douglas Pancake Architects,19066 Cadence Senior Living,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,,,EMP_6,1
290,2019-02-28,0.75,Lunch Break,,,,,,,,EMP_6,1
291,2019-02-28,1.75,@ Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead,,,EMP_6,1
292,2019-02-28,4.0,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31802: Conference/Presentation Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
293,2019-03-02,6.92,"Carollo Engineers, Inc.",19055 - Carollo Training,Project Coordination,Yes,Nonresidential,Consulting,,,EMP_6,1
294,2019-03-03,5.0,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
295,2019-03-04,1.25,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
296,2019-03-04,1.75,@ Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead,,,EMP_6,1
297,2019-03-04,1.25,@ Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead,,,EMP_6,1
298,2019-03-04,0.08,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T11901: Decoding QII,Yes,Utilities:PG&E,Task 1 - Decoding Talks,,,EMP_6,1
299,2019-03-04,1.0,@ Gabel Energy,,Gabel: Proposal,No,Overhead,Overhead,,,EMP_6,1
300,2019-03-05,9.0,"Carollo Engineers, Inc.",19055 - Carollo Training,Meeting,Yes,Nonresidential,Consulting,,,EMP_6,1
301,2019-03-06,8.0,"Carollo Engineers, Inc.",19055 - Carollo Training,Meeting,Yes,Nonresidential,Consulting,,,EMP_6,1
302,2019-03-07,2.08,@ Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead,,,EMP_6,1
303,2019-03-07,1.25,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T31816: Jetpack,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
304,2019-03-07,0.67,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
305,2019-03-07,2.0,BDE Architecture Inc.,17404 YBI San Francisco,Meeting,No,Nonresidential,Energy Code Compliance Work,,,EMP_6,1
306,2019-03-07,2.17,@ Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead,,,EMP_6,1
307,2019-03-07,0.0,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
308,2019-03-07,0.67,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31803: Answering Questions: Answering industry questions via phone, email, or other as SME",Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
309,2019-03-07,1.25,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
310,2019-03-08,2.48,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
311,2019-03-08,1.0,@ Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead,,,EMP_6,1
312,2019-03-08,1.67,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
313,2019-03-08,2.83,@ Gabel Energy,,Gabel: Proposal,No,Nonresidential,Overhead,,,EMP_6,1
314,2019-03-09,3.42,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T11901: Decoding QII,Yes,Utilities:PG&E,Task 1 - Decoding Talks,,,EMP_6,1
315,2019-03-10,5.92,Douglas Pancake Architects,19066 Cadence Senior Living,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,,,EMP_6,1
316,2019-03-11,1.75,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
317,2019-03-11,1.17,@ Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead,,,EMP_6,1
318,2019-03-11,0.67,Douglas Pancake Architects,19066 Cadence Senior Living,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,,,EMP_6,1
319,2019-03-11,1.0,Lunch Break,,,,,,,,EMP_6,1
320,2019-03-11,0.92,Douglas Pancake Architects,19066 Cadence Senior Living,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,,,EMP_6,1
321,2019-03-11,1.92,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T11901: Decoding QII,Yes,Utilities:PG&E,Task 1 - Decoding Talks,,,EMP_6,1
322,2019-03-11,0.83,Douglas Pancake Architects,19066 Cadence Senior Living,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,,,EMP_6,1
323,2019-03-11,0.92,@ Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead,,,EMP_6,1
324,2019-03-12,1.0,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
325,2019-03-12,1.25,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T21810: Mentoring Training 2016,Yes,Utilities:PG&E,Task 2 - Standards Essential Courses,,,EMP_6,1
326,2019-03-12,3.75,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T31815: 2019 What Changed Resource,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
327,2019-03-12,5.0,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T31822: Supporting 2019 Updates,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
328,2019-03-13,0.5,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
329,2019-03-13,1.17,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T41804: 2022 Multifamily Support,Yes,Utilities:PG&E,Task 4 - Future Code Work,,,EMP_6,1
330,2019-03-13,0.58,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
331,2019-03-13,0.75,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31803: Answering Questions: Answering industry questions via phone, email, or other as SME",Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
332,2019-03-13,0.08,BDE Architecture Inc.,"17239-GR2 333 12th Street, SF",Project Coordination,Yes,Nonresidential,CA Phase,,,EMP_6,1
333,2019-03-13,1.75,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
334,2019-03-13,0.42,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T31822: Supporting 2019 Updates,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
